Namespace(arch='resnet20_1w1a', workers=4, epochs=1000, warm_up_epochs=16, start_epoch=0, batch_size=256, lr=0.1, momentum=0.9, weight_decay=0.0001, num_classes=10, seed=0, dynamic_range=[0.8, 0.0], resume='', evaluate=False, save_dir='saveModel-008', print_freq=200, save_every=200)
Epoch	train_loss	val_loss	train_acc	val_acc	
324	0.416	0.596	85.525	80.188
325	0.412	0.580	85.697	81.550
326	0.409	0.636	85.643	78.095
327	0.414	0.604	85.635	79.978
328	0.413	0.568	85.391	81.360
329	0.414	0.619	85.541	78.996
330	0.409	0.556	85.699	81.190
331	0.410	0.593	85.557	80.459
332	0.408	0.804	85.791	74.920
333	0.407	0.612	85.849	79.337
334	0.407	0.595	85.707	80.349
335	0.409	0.618	85.621	78.976
336	0.404	0.641	85.851	79.006
337	0.412	0.608	85.759	79.497
338	0.408	0.795	85.697	75.461
339	0.401	0.742	85.883	76.723
340	0.406	0.540	85.853	81.631
341	0.405	0.591	85.825	80.339
342	0.404	0.681	85.891	79.257
343	0.402	0.638	85.895	79.056
344	0.404	0.727	85.837	76.983
345	0.407	0.570	85.795	80.919
346	0.403	0.552	85.960	81.140
347	0.400	0.731	86.018	75.721
348	0.400	0.663	86.058	78.726
349	0.405	0.522	85.717	82.402
350	0.399	0.667	85.994	78.796
351	0.406	0.612	85.685	79.848
352	0.400	0.545	86.014	81.250
353	0.398	0.500	86.022	82.883
354	0.404	0.599	85.677	80.729
355	0.402	0.732	85.980	75.942
356	0.401	0.579	86.000	80.629
357	0.398	0.532	85.998	82.161
358	0.394	0.568	86.094	81.721
359	0.396	0.600	86.068	80.108
360	0.398	0.541	86.106	82.342
361	0.394	0.523	86.268	83.053
362	0.396	0.606	86.298	80.178
363	0.398	0.733	86.194	77.163
364	0.394	0.680	86.202	77.153
365	0.394	0.535	86.266	82.151
366	0.393	0.578	86.334	80.679
367	0.392	0.666	86.122	79.127
368	0.394	0.519	86.128	82.452
369	0.393	0.719	86.104	77.133
370	0.393	0.588	86.248	80.459
371	0.389	0.670	86.214	78.976
372	0.397	0.664	86.036	79.087
373	0.394	0.668	86.160	77.995
374	0.388	0.580	86.544	81.080
375	0.397	0.566	85.946	80.409
376	0.392	0.612	86.330	80.719
377	0.396	0.636	86.182	79.878
378	0.391	0.619	86.388	79.487
379	0.391	1.026	86.176	69.281
380	0.393	0.655	86.356	78.586
381	0.388	0.616	86.254	79.477
382	0.391	0.515	86.224	82.532
383	0.391	0.662	86.316	78.015
384	0.386	0.687	86.506	77.334
385	0.389	0.570	86.304	81.060
386	0.390	0.659	86.406	78.205
387	0.391	0.518	86.322	82.752
388	0.389	0.661	86.402	77.744
389	0.387	0.669	86.494	78.165
390	0.384	0.590	86.607	80.469
391	0.382	0.588	86.542	80.469
392	0.381	0.559	86.536	81.180
393	0.385	0.646	86.655	79.948
394	0.386	0.508	86.486	82.562
395	0.381	0.567	86.747	81.360
396	0.387	0.630	86.438	79.497
397	0.378	0.553	86.787	81.490
398	0.384	0.623	86.562	79.928
399	0.386	0.543	86.498	81.601
400	0.386	0.586	86.386	80.579
401	0.382	0.615	86.605	80.168
402	0.383	0.475	86.502	83.804
403	0.373	0.551	86.861	81.921
404	0.388	0.521	86.320	82.252
405	0.380	0.533	86.488	81.661
406	0.380	0.811	86.587	75.371
407	0.380	0.669	86.554	79.437
408	0.386	0.589	86.613	80.339
409	0.376	0.565	86.893	80.629
410	0.380	0.627	86.707	79.207
411	0.372	0.514	86.837	82.632
412	0.377	0.517	86.677	82.782
413	0.379	0.483	86.767	83.714
414	0.376	0.590	86.833	80.659
415	0.382	0.612	86.643	80.278
416	0.379	0.758	86.683	75.100
417	0.377	0.805	86.783	75.230
418	0.379	0.552	86.659	82.682
