Namespace(arch='ResNet18', workers=4, epochs=1000, warm_up_epochs=16, start_epoch=0, batch_size=256, lr=0.1, momentum=0.9, weight_decay=0.0002, num_classes=10, seed=0, dynamic_range=[0.8, 0.0], resume='', evaluate=False, save_dir='saveModel-00base', print_freq=200, save_every=200)
Epoch	train_loss	val_loss	train_acc	val_acc	
659	0.106	0.463	96.200	86.378
660	0.107	0.428	96.324	87.690
661	0.102	0.455	96.364	86.579
662	0.104	0.439	96.446	87.250
663	0.103	0.473	96.480	86.689
664	0.107	0.475	96.312	86.388
665	0.102	0.455	96.366	86.589
666	0.103	0.466	96.424	86.919
667	0.102	0.431	96.408	87.310
668	0.098	0.461	96.561	86.919
669	0.099	0.446	96.552	87.340
670	0.098	0.433	96.645	87.841
671	0.095	0.441	96.765	87.430
672	0.104	0.459	96.222	86.979
673	0.102	0.427	96.512	87.300
674	0.098	0.415	96.546	87.921
675	0.098	0.442	96.532	87.079
676	0.095	0.434	96.747	87.730
677	0.093	0.433	96.737	87.320
678	0.087	0.429	97.037	87.951
679	0.088	0.430	97.007	87.630
680	0.091	0.441	96.929	87.480
681	0.101	0.461	96.466	87.280
682	0.104	0.450	96.440	86.989
683	0.093	0.430	96.753	87.600
684	0.088	0.424	96.851	87.891
685	0.094	0.451	96.741	86.929
686	0.092	0.455	96.917	87.320
687	0.093	0.427	96.739	87.580
688	0.087	0.496	96.993	86.048
689	0.090	0.407	96.905	87.991
690	0.084	0.447	97.196	87.430
691	0.086	0.468	96.993	86.639
692	0.085	0.438	97.079	87.700
693	0.084	0.441	97.121	87.410
694	0.085	0.455	97.069	87.440
695	0.088	0.469	96.997	87.230
696	0.095	0.439	96.737	87.600
697	0.085	0.438	97.163	87.300
698	0.087	0.452	97.019	87.129
699	0.083	0.433	97.109	87.660
700	0.084	0.452	97.093	87.440
701	0.078	0.419	97.402	88.061
702	0.077	0.432	97.386	87.790
703	0.073	0.422	97.688	87.760
704	0.072	0.430	97.590	87.931
705	0.070	0.423	97.638	87.700
706	0.072	0.443	97.576	87.720
707	0.073	0.464	97.558	86.508
708	0.076	0.439	97.470	87.730
709	0.075	0.439	97.504	87.921
710	0.077	0.423	97.390	87.760
711	0.072	0.438	97.562	87.690
712	0.073	0.450	97.634	87.450
713	0.075	0.433	97.454	87.951
714	0.073	0.443	97.530	87.720
715	0.078	0.449	97.388	87.790
716	0.079	0.435	97.310	87.720
717	0.075	0.414	97.468	88.081
718	0.074	0.427	97.458	87.941
719	0.069	0.440	97.726	87.650
720	0.066	0.426	97.780	88.031
721	0.067	0.425	97.732	87.570
722	0.065	0.406	97.893	88.472
723	0.068	0.450	97.696	87.320
724	0.064	0.421	97.855	87.981
725	0.061	0.411	98.049	88.071
726	0.064	0.450	97.808	87.560
